case_id,week,weight,state,dma,nielsen,countyc,adi,metro,region,division,ownhome,marital,employ,hhcomp,adults,kids1217,kids611,kids06,parent,age,age2,educ2,educ,income,race,partyrot,party,ideorot,ideo,regvote,sex,ident,l1,c1,usborn,relig,religopen,denom,denomopen,born,jewid,secular,jdenom,year,demh1,demh2,date,sexorient_1,sexorient_2,sexorient_3,sexorient_4,sexorient_5,fipscode,cbsacode,cbsatitle,density,q1,q2,q3rot,q3,q4,q5,q6,q7,q8a,q8b,q8c,formsplit,q9,q10,q11,q12,q13,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,partyln,allcat,gender,racecat,agecat,gencat,educat,educat2,whteduc2,whtedgen,inccat,regcat,partycat,partylean,ideocat,reltrad,catholic
50000151,842,0.4321,FL,534,B,127, ,2,3,5,1,3,3,2,2, , , ,2,69, ,8,5,7,1,1,2,2,5,1,1,1,1, , ,96,, ,, ,2, , ,18, , ,181018,1,0,0,0,0,12127,19660,"Deltona-Daytona Beach-Ormond Beach, FL",3,1,2,1,2, ,4,2,3,1,4,1,1,1,2,3,1,2,0,0,0,0,1,0, ,1,1,1,4,3,3,2,2,3,3,3,3,3,3,6,0
50000152,842,0.4759,SC,567,C,47, ,5,3,5,1,6,1,2,1,1,0,0,1,49, ,8,5,6,1,1,3,1,2,1,2,1,1, , ,22,, ,,2, , , ,18,1,1,181018,1,0,0,0,0,45047, ,,2,1,1,2,1, ,2,3,2,1,4,1,1,1,2,3,1,2,0,0,0,0,1,0,2,1,2,1,2,2,3,2,2,4,3,3,2,3,1,2,0
50000153,842,0.5918,NC,560,C,125, ,5,3,5,1,6,6,1,1, , , ,2,30, ,6,4,6,1,1,1,2,1,1,2,1,2, , ,1,, ,,1, , , ,18,1,1,181018,1,0,0,0,0,37125, ,,2,2,2,2,1, ,2,2,3,4,3,4,1,1,2,2,1,3,0,0,0,0,1,0, ,1,2,1,2,1,3,2,2,4,3,3,1,1,1,1,0
50000155,842,0.8184,LA,612,B,17, ,1,3,7,1,3,4,4,4, , , ,2,77, ,4,3,5,4,1,2,1,3,1,2,1,1, ,1,1,, ,,1, , , ,18, , ,181018,1,0,0,0,0,22017,43340,"Shreveport-Bossier City, LA",2,1,1,1,2, ,4,3,3,4,4,9,1,9,9,3,2,3,0,0,0,0,1,0, ,1,2,3,4,4,2,1,0,0,2,3,3,3,2,3,0
50000156,842,0.5027,NY,501,A,81, ,1,1,2,8,4,3,2,2, , , ,2,99,4,6,4,99,1,2,1,2,2,1,2,1,1, , ,22,, ,,1, , , ,18, , ,181018,1,0,0,0,0,36081,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,3,5,1,9,1,2,3,3,2,2,4,2,1,4,3,2,2,0,0,0,0,0,1, ,1,2,1,4,99,3,2,2,4,9,1,1,1,1,1,0
50000158,842,1.1285,GA,524,A,227, ,3,3,5,1,3,1,2,2, , , ,2,49, ,2,1,99,1,2,1,2,1,1,1,1,1, , ,22,, ,,1, , , ,18,2, ,181018,1,0,0,0,0,13227,12060,"Atlanta-Sandy Springs-Roswell, GA",2,1,2,1,1, ,1,3,1,2,1,4,2,1,3,3,2,1,1,0,0,0,0,0, ,1,1,1,2,2,1,1,1,1,9,3,1,1,1,1,0
50000159,842,0.8416,WV,598,D,1, ,5,3,5,1,2,1,3,3, , , ,2,59, ,4,3,7,1,2,2,2,5,1,2,1,1, , ,15,, ,,2, , , ,18,1,1,181018,1,0,0,0,0,54001, ,,1,1,2,2,2, ,4,3,3,1,4,1,2,1,1,3,2,3,1,0,0,0,0,0, ,1,2,1,3,3,2,1,1,2,3,3,3,3,3,2,0
50000161,842,1.184,CT,533,C,11, ,2,1,1,2,2,1,3,2,0,1,0,1,42, ,3,2,3,2,2,2,2,3,1,1,1,1, , ,1,, ,,1, , , ,18,1,2,181018,1,0,0,0,0,09011,35980,"Norwich-New London, CT",3,1,1,2,2, ,4,2,1,4,2,4,2,1,1,3,1,3,1,0,0,0,0,0, ,1,1,2,2,2,1,1,0,0,1,1,3,3,2,3,0
50000162,842,0.5085,MD,512,A,510, ,1,3,5,1,3,3,1,1, , , ,2,82, ,4,3,7,1,2,1,2,1,1,1,1,1, , ,1,, ,,1, , , ,18, , ,181018,1,0,0,0,0,24510,12580,"Baltimore-Columbia-Towson, MD",5,1,3,1,1, ,1,1,1,4,1,4,1,2,4,3,2,1,1,0,0,0,0,0, ,1,1,1,4,4,2,1,1,1,3,3,1,1,1,1,0
50000165,842,0.3259,MA,506,A,25, ,2,1,1,1,5,3,2,2, , , ,2,73, ,6,4,5,10,1,2,2,5,1,1,1,1, , ,90,, ,, ,2,2, ,18, , ,181018,1,0,0,0,0,25025,14460,"Boston-Cambridge-Newton, MA-NH",5,1,1,1,1, ,4,2,2,4,4,2,2,2,2,1,1,1,1,0,0,0,0,0, ,1,1,4,4,4,3,2,0,0,2,1,3,3,3,6,0
50000166,842,0.3393,FL,539,A,53, ,3,3,5,1,6,3,1,1, , , ,2,76, ,4,3,5,1,1,1,1,1,1,1,1,1, , ,2,, ,, , , , ,18, , ,181018,1,0,0,0,0,12053,45300,"Tampa-St. Petersburg-Clearwater, FL",2,1,2,1,1, ,1,1,3,3,1,1,1,2,1,1,2,2,0,0,0,1,0,0, ,1,1,1,4,4,2,1,1,1,2,3,1,1,1,4,1
50000167,842,0.5005,FL,561,B,31, ,1,3,5,2,3,7,2,2, , , ,2,56, ,6,4,5,1,1,1,2,3,1,1,1,1, , ,8,, ,,2, , , ,18,1,3,181018,1,0,0,0,0,12031,27260,"Jacksonville, FL",4,1,4,1,1, ,1,1,1,1,1,1,1,2,3,3,2,2,0,1,0,0,0,0, ,1,1,1,3,3,3,2,2,3,2,3,1,1,2,2,0
50000168,842,0.5329,PA,514,D,83, ,5,1,2,1,3,1,2,2, , , ,2,46, ,6,4,6,1,2,3,1,3,1,1,1,1, , ,2,, ,, , , , ,18,1,1,181018,1,0,0,0,0,42083, ,,1,1,3,2,2, ,3,2,2,2,4,1,2,1,2,3,1,2,0,1,0,0,0,0,2,1,1,1,2,2,3,2,2,3,3,1,2,3,2,4,1
50000169,842,0.5006,NC,567,D,111, ,5,3,5,2,6,3,1,1, , , ,2,63, ,3,2,7,1,1,1,1,3,1,1,1,2, , ,2,, ,, , , , ,18,1,4,181018,1,0,0,0,0,37111, ,,1,5,1,2,1, ,2,3,3,1,3,2,1,1,1,2,1,3,0,0,0,0,1,0, ,1,1,1,3,3,1,1,1,1,3,3,1,1,2,4,1
50000170,842,0.6112,NC,560,B,183, ,2,3,5,1,3,3,2,2, , , ,2,76, ,6,4,99,1,1,3,1,5,1,2,1,1, , ,15,, ,,2, , , ,18, , ,181018,1,0,0,0,0,37183,39580,"Raleigh, NC",4,1,2,1,2, ,4,1,3,1,4,1,1,1,2,3,1,1,1,0,0,0,0,0,2,1,2,1,4,4,3,2,2,4,9,3,2,3,3,2,0
50000171,842,0.3583,PA,504,A,101, ,1,1,2,2,1,1,1,1, , , ,2,36, ,6,4,13,6,1,3,1,3,2,1,1,1, , ,21,, ,, , , , ,18,1,0,181018,1,0,0,0,0,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5,5,4,1,2, ,2,3,3,1,3,2,1,1,2,3,1,3,0,0,0,0,1,0,2,1,1,4,2,1,3,2,0,0,4,1,2,3,2,7,0
50000172,842,1.1739,TX,636,D,427, ,5,3,7,1,3,3,3,3, , , ,2,60, ,3,2,2,3,1,8,2,2,2,2,3,1, ,3,2,, ,, , , , ,18,1,0,181018,1,0,0,0,0,48427, ,,1,5,3,2,2, ,1,3,4,2,3,2,1,1,2,3,1,3,0,0,0,0,1,0,2,1,2,3,3,3,1,1,0,0,1,3,9,3,1,4,2
50000173,842,0.4118,PA,577,B,25, ,3,1,2,1,3,2,2,2, , , ,2,66, ,8,5,7,1,1,1,1,2,1,1,1,1, , ,15,, ,,1, , , ,18, , ,181018,1,0,0,0,0,42025,10900,"Allentown-Bethlehem-Easton, PA-NJ",2,1,2,2,1, ,1,1,4,1,2,3,1,1,3,3,2,2,0,1,0,0,0,0, ,1,1,1,4,3,3,2,2,3,3,1,1,1,1,1,0
50000174,842,0.6195,NH,506,A,15, ,3,1,1,2,9,1,4,2,0,2,0,1,40, ,8,5,99,99,1,3,1,3,1,1,1,1, , ,90,, ,, ,2,2, ,18,1,9,181019,0,0,0,0,1,33015,14460,"Boston-Cambridge-Newton, MA-NH",3,3,9,2,9,9,9,3,4,2,9,9,1,9,1,3,1,3,0,0,0,0,0,1,9,1,1,9,2,2,3,2,3,9,9,1,2,2,2,6,0
50000175,842,0.4648,NY,501,A,61, ,1,1,2,2,6,1,3,2,1,0,0,1,52, ,6,4,6,5,1,2,2,4,1,2,1,1, ,1,2,, ,, , , , ,18,1,1,181018,1,0,0,0,0,36061,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,1,2,2,2, ,4,2,3,1,4,1,1,1,1,3,1,1,0,0,0,0,0,1, ,1,2,3,3,2,3,2,0,0,3,1,3,3,3,4,2
50000176,842,0.4193,NJ,504,A,15, ,3,1,2,1,5,3,1,1, , , ,2,88, ,6,4,1,1,1,2,2,4,1,2,1,2, , ,22,, ,,1, , , ,18, , ,181018,1,0,0,0,0,34015,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3,3,9,2,2, ,2,3,4,4,3,4,1,1,3,3,2,2,0,0,0,0,1,0, ,1,2,1,4,4,3,2,2,4,1,1,3,3,3,1,0
50000177,842,1.018,AZ,753,A,13, ,1,4,8,2,6,2,3,3, , , ,2,76, ,3,2,1,1,2,1,2,3,2,2,1,1, , ,22,, ,,1, , , ,18, , ,181018,1,0,0,0,0,04013,38060,"Phoenix-Mesa-Scottsdale, AZ",3,5,4,2,1, ,4,3,4,2,2,2,2,1,1,3,1,1,0,1,0,0,0,0, ,1,2,1,4,4,1,1,1,2,1,4,1,1,2,1,0
50000178,842,1.8829,AZ,649,D,107, ,5,4,8,9,3,1,9,9, , , ,2,18, ,3,2,4,1,2,3,2,3,2,1,1,1, , ,22,, ,,8, , , ,18,2, ,181018,1,0,0,0,0,21107, ,,1,3,2,1,1, ,1,3,1,3,1,3,2,1,1,3,2,3,0,0,0,0,0,1,9,1,1,1,1,0,1,1,1,1,2,4,2,2,2,2,0
50000180,842,0.2799,AZ,753,A,13, ,2,4,8,2,6,3,2,2, , , ,2,72, ,6,4,2,10,2,3,2,3,1,1,1,1, , ,97,other, ,, , , , ,18, , ,181018,1,0,0,0,0,04013,38060,"Phoenix-Mesa-Scottsdale, AZ",3,1,2,2,2, ,4,2,2,2,3,2,2,1,3,3,1,2,0,0,0,0,0,1,2,1,1,4,4,3,3,2,0,0,1,4,2,3,2,7,0
50000181,842,0.25,CA,803,A,37, ,1,4,9,1,5,3,1,1, , , ,2,75, ,8,5,13,1,2,2,2,2,1,1,1,1, , ,2,, ,, , , , ,18, , ,181018,1,0,0,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,1,1,1,1, ,1,1,9,1,9,4,2,1,3,3,2,2,1,0,0,0,0,0, ,1,1,1,4,4,3,2,2,3,4,4,3,3,1,4,1
50000182,842,0.3305,AZ,789,B,19, ,1,4,8,1,6,1,1,1, , , ,2,55, ,6,4,15,1,2,2,1,5,1,2,1,1, , ,90,, ,, ,2,2, ,18,1,2,181018,1,0,0,0,0,04019,46060,"Tucson, AZ",1,1,2,2,2, ,4,2,2,1,4,1,2,1,1,3,1,2,0,0,1,0,0,0, ,1,2,1,3,3,3,2,2,4,4,4,3,3,3,6,0
50000184,842,0.4923,OR,801,C,19, ,5,4,9,2,5,3,1,1, , , ,2,88, ,3,2,1,1,2,3,1,1,1,2,1,1, , ,15,, ,,1, , , ,18, , ,181018,1,0,0,0,0,41019, ,,1,1,1,1,2, ,1,3,1,2,1,4,2,1,4,3,2,1,0,0,0,0,1,0,1,1,2,1,4,4,1,1,1,2,1,4,2,1,1,1,0
50000185,842,0.7138,CA,825,B,73, ,2,4,9,2,3,3,2,2, , , ,2,77, ,3,2,5,6,2,1,2,4,1,1,1,1, , ,2,, ,, , , , ,18, , ,181018,1,0,0,0,0,06073,41740,"San Diego-Carlsbad, CA",3,1,2,2,1, ,1,3,4,1,1,4,2,1,2,3,1,1,0,0,0,0,1,0, ,1,1,4,4,4,1,1,0,0,2,4,1,1,3,4,3
50000187,842,0.5693,WA,819,C,73, ,1,4,9,1,3,1,2,2, , , ,2,60, ,4,3,15,1,1,1,2,2,1,1,1,1, , ,15,, ,,1, , , ,18,1,1,181018,1,0,0,0,0,53073,13380,"Bellingham, WA",1,1,3,2,1, ,1,1,1,4,1,4,1,2,3,2,2,2,1,0,0,0,0,0, ,1,1,1,3,3,2,1,1,1,4,4,1,1,1,1,0
50000188,842,0.5765,CA,862,B,67, ,1,4,9,1,3,1,5,2,2,1,0,1,44, ,6,4,7,10,1,3,2,3,1,1,1,1, , ,22,, ,,2, , , ,18,1,1,181018,1,0,0,0,0,06067,40900,"Sacramento--Roseville--Arden-Arcade, CA",4,1,2,1,9,9,3,3,2,2,3,2,1,1,2,3,1,2,0,0,0,1,0,0,2,1,1,4,2,2,3,2,0,0,3,4,2,3,2,3,0
50000189,842,0.7334,WA,819,A,67, ,2,4,9,2,1,6,1,1, , , ,2,24, ,3,2,15,3,1,2,2,2,2,1,1,2, ,1,90,, ,, ,1,2,2,18,1,4,181018,0,0,1,0,0,53067,36500,"Olympia-Tumwater, WA",2,1,1,1,2, ,1,1,2,1,1,1,1,2,1,3,1,2,0,0,0,0,1,0, ,1,1,3,1,1,1,1,0,0,4,4,3,3,1,6,0
50000190,842,0.4653,AK,743,D,122, ,5,4,9,1,2,1,2,2, , , ,2,63, ,8,5,7,1,1,3,2,4,1,2,1,1, , ,2,, ,, , , , ,18,1,1,181018,1,0,0,0,0,02122, ,,1,1,2,2,2, ,4,2,1,1,4,1,1,1,1,3,1,3,0,0,0,0,0,1,2,1,2,1,3,3,3,2,2,4,3,4,2,3,3,4,1
50000191,842,0.3881,CA,868,C,7, ,1,4,9,2,5,4,1,1, , , ,2,71, ,5,3,6,1,1,1,1,1,1,1,1,2, , ,2,, ,, , , , ,18, , ,181018,1,0,0,0,0,06007,17020,"Chico, CA",2,1,1,2,1, ,1,1,2,1,2,4,1,2,4,3,2,1,0,0,0,0,1,0, ,1,1,1,4,3,2,1,1,1,3,4,1,1,1,4,1
50000192,842,0.7076,CA,803,A,37, ,1,4,9,2,1,1,1,1, , , ,2,22, ,4,3,7,10,1,3,1,1,1,1,1,1, , ,90,, ,, ,2,2, ,18,2, ,181018,1,0,0,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,1,4,2,1, ,1,1,1,4,1,9,1,2,1,3,2,3,0,1,0,0,0,0,1,1,1,4,1,1,2,1,0,0,3,4,2,1,1,6,0
50000193,842,0.3638,WA,819,D,31, ,5,4,9,1,3,1,2,2, , , ,2,64, ,6,4,7,1,1,1,1,1,1,1,1,1, , ,10,, ,, , , , ,18,1,1,181018,1,0,0,0,0,53031, ,,1,1,2,1,1, ,1,1,1,3,1,2,1,2,3,2,2,2,0,0,0,0,1,0, ,1,1,1,3,3,3,2,2,3,3,4,1,1,1,5,0
50000194,842,0.829,CA,803,A,37, ,2,4,9,2,3,1,2,2, , , ,2,99,2,6,4,6,5,1,1,1,2,1,1,1,2, ,1,2,, ,, , , , ,18,1,1,181018,1,0,0,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,3,3,1,1, ,9,3,9,1,2,3,1,1,3,3,2,2,0,0,0,0,1,0, ,1,1,3,2,99,3,2,0,0,3,4,1,1,1,4,2
50000195,842,0.25,OR,801,C,39, ,1,4,9,1,6,3,1,1, , , ,2,70, ,6,4,6,1,1,3,1,4,1,1,1,1, , ,90,, ,, ,2,2, ,18, , ,181018,1,0,0,0,0,41039,21660,"Eugene, OR",1,1,2,2,2, ,4,2,2,1,4,1,2,1,1,3,1,1,0,1,0,0,0,0,2,1,1,1,4,3,3,2,2,3,3,4,2,3,3,6,0
50000196,842,1.0172,CA,803,A,59, ,4,4,9,1,3,1,2,2, , , ,2,65, ,4,3,99,1,2,3,1,3,1,2,1,1, , ,90,, ,, ,2,1, ,18, , ,181018,1,0,0,0,0,06059,31080,"Los Angeles-Long Beach-Anaheim, CA",5,1,1,2,1, ,1,1,1,2,1,3,2,2,2,3,2,3,0,0,0,0,1,0,1,1,2,1,4,3,2,1,1,2,9,4,2,1,2,6,0
50000202,842,0.4069,NY,532,C,21, ,5,1,2,2,6,7,1,1, , , ,2,60, ,3,2,1,1,2,3,1,3,1,1,1,1, , ,2,, ,, , , , ,18,1,9,181019,1,0,0,0,0,36021, ,,1,3,3,1,2, ,1,3,4,4,3,3,2,1,2,3,1,2,0,1,0,0,0,0,2,1,1,1,3,3,1,1,1,1,1,1,2,3,2,4,1
50000203,842,0.8286,TX,618,A,201, ,2,3,7,1,3,3,3,3, , , ,2,66, ,4,3,6,1,2,1,2,1,1,1,1,1, , ,22,, ,,1, , , ,18, , ,181019,1,0,0,0,0,48201,26420,"Houston-The Woodlands-Sugar Land, TX",5,1,2,2,1, ,1,1,9,4,1,4,2,2,3,3,2,1,0,0,0,1,0,0, ,1,1,1,4,3,2,1,1,1,3,3,1,1,1,1,0
50000204,842,1.0277,NY,501,A,5, ,1,1,2,2,3,7,2,2, , , ,2,50, ,4,3,5,2,2,2,1,3,1,1,1,1, , ,2,, ,, , , , ,18,1,3,181019,1,0,0,0,0,36005,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,1,1,1,2, ,4,2,2,1,4,1,2,1,1,3,1,1,0,0,0,0,1,0, ,1,1,2,3,2,2,1,0,0,2,1,3,3,2,4,3
50000205,842,0.3947,KY,541,B,151, ,3,3,6,1,4,3,1,1, , , ,2,59, ,6,4,3,1,2,3,2,2,1,2,1,1, , ,15,, ,,1, , , ,18,1,3,181019,1,0,0,0,0,21151, ,,2,2,4,1,1, ,3,3,2,2,2,2,2,1,2,3,2,3,1,0,0,0,0,0,1,1,2,1,3,3,3,2,2,4,1,3,2,1,1,1,0
50000206,842,0.5777,KY,529,C,93, ,1,3,6,1,3,3,2,2, , , ,2,72, ,8,5,7,1,2,1,2,1,1,2,1,1, , ,2,, ,, , , , ,18, , ,181019,1,0,0,0,0,21093,21060,"Elizabethtown-Fort Knox, KY",2,1,1,2,1, ,1,3,3,3,3,2,2,1,2,3,1,2,0,1,0,0,0,0, ,1,2,1,4,3,3,2,2,4,3,3,1,1,1,4,1
50000207,842,0.5959,OH,509,D,161, ,5,2,3,1,5,3,1,1, , , ,2,78, ,3,2,2,1,2,1,2,1,1,2,1,1, , ,25,, ,,1, , , ,18, , ,181019,1,0,0,0,0,39161, ,,1,1,1,1,1, ,1,1,1,1,1,1,2,1,1,1,1,3,0,0,0,0,1,0, ,1,2,1,4,4,1,1,1,2,1,2,1,1,1,1,0
50000209,842,0.2657,PA,501,C,105, ,5,1,2,2,6,3,1,1, , , ,2,76, ,8,5,99,1,2,2,2,2,1,2,1,1, , ,15,, ,,2, , , ,18, , ,181019,1,0,0,0,0,36105, ,,1,1,2,1,3,3,2,3,2,1,3,2,2,1,2,1,2,2,0,1,0,0,0,0, ,1,2,1,4,4,3,2,2,4,9,1,3,3,1,2,0
50000210,842,0.2965,WI,658,C,39, ,5,2,3,1,2,3,2,2, , , ,2,71, ,6,4,99,1,2,3,2,3,1,1,1,1, , ,90,, ,, ,2,2, ,18, , ,181019,1,0,0,0,0,55039,22540,"Fond du Lac, WI",2,1,1,1,2, ,4,3,2,1,3,2,2,1,1,1,1,2,0,0,0,0,1,0,2,1,1,1,4,3,3,2,2,3,9,2,2,3,2,6,0
50000211,842,1.0923,VA,544,B,800, ,3,3,5,1,3,1,3,2,1,0,0,1,40, ,6,4,12,2,2,8,2,3,1,2,1,1, , ,1,, ,,1, , , ,18,1,1,181019,1,0,0,0,0,51800,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2,1,1,2,9,9,4,2,3,1,1,4,1,1,1,3,2,2,0,0,0,1,0,0,9,1,2,2,2,2,3,2,0,0,4,3,9,2,2,3,0
50000212,842,1.8267,GA,524,A,15, ,3,3,5,1,3,3,2,2, , , ,2,76, ,2,1,5,1,2,1,1,5,1,2,1,2, , ,1,, ,,1, , , ,18, , ,181019,1,0,0,0,0,13015,12060,"Atlanta-Sandy Springs-Roswell, GA",2,1,1,1,1, ,4,1,4,4,1,4,2,1,4,3,2,1,0,0,0,0,1,0, ,1,2,1,4,4,1,1,1,2,2,3,1,1,3,1,0
50000215,842,0.834,NY,532,C,115, ,3,1,2,1,3,1,2,2, , , ,2,35, ,5,3,12,1,2,3,2,3,1,1,1,1, , ,96,, ,, ,2, , ,18,1,1,181019,1,0,0,0,0,36115,24020,"Glens Falls, NY",1,1,3,1,9,9,4,2,4,1,4,1,1,1,1,3,1,1,1,0,0,0,0,0,9,1,1,1,2,1,2,1,1,1,4,1,2,2,2,6,0
50000217,842,0.5587,NJ,501,A,39, ,3,1,2,1,5,3,1,1, , , ,2,82, ,4,3,6,1,1,2,2,5,1,2,1,1, , ,2,, ,, , , , ,18, , ,181019,1,0,0,0,0,34039,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,1,2,1,2, ,4,2,2,1,4,1,1,1,2,3,1,2,0,0,0,0,1,0, ,1,2,1,4,4,2,1,1,2,3,1,3,3,3,4,1
50000218,842,0.6373,NC,517,B,35, ,2,3,5,1,3,1,2,2, , , ,2,65, ,4,3,5,1,1,1,1,2,1,1,1,1, , ,15,, ,,1, , , ,18, , ,181019,1,0,0,0,0,37035,25860,"Hickory-Lenoir-Morganton, NC",2,1,2,1,1, ,1,1,2,2,1,4,1,2,3,2,2,2,0,0,0,1,0,0, ,1,1,1,4,3,2,1,1,1,2,3,1,1,1,1,0
50000219,842,0.7842,NC,560,B,183, ,1,3,5,1,3,1,2,2, , , ,2,62, ,8,5,99,1,1,2,1,4,1,2,1,1, , ,90,, ,, ,2,2, ,18,1,1,181019,1,0,0,0,0,37183,39580,"Raleigh, NC",4,1,2,1,2, ,4,2,3,1,4,2,1,1,4,1,1,1,1,0,0,0,0,0, ,1,2,1,3,3,3,2,2,4,9,3,3,3,3,6,0
50000221,842,0.7946,MI,563,B,81, ,2,2,3,1,1,6,1,1, , , ,2,58, ,5,3,1,1,1,3,2,4,1,2,1,1, , ,96,, ,, ,2, , ,18,1,4,181019,0,0,0,0,1,26081,24340,"Grand Rapids-Wyoming, MI",3,1,2,1,2, ,4,3,2,2,3,2,1,1,1,3,1,2,0,0,0,0,1,0,2,1,2,1,3,3,2,1,1,2,1,2,2,3,3,6,0
50000222,842,1.1766,CA,803,A,65, ,4,4,9,2,3,7,6,5,1,0,0,1,49, ,2,1,9,3,1,2,1,2,2,1,3,1, ,3,2,, ,, , , , ,18,1,2,181019,1,0,0,0,0,06065,40140,"Riverside-San Bernardino-Ontario, CA",2,9,3,2,9,2,4,2,4,4,2,9,1,2,3,2,1,2,0,0,0,0,1,0, ,1,1,3,2,2,1,1,0,0,9,4,3,3,1,4,2
50000223,842,0.3956,OH,542,B,109, ,3,2,3,1,3,3,2,2, , , ,2,79, ,6,4,6,1,1,1,1,2,1,1,1,1, , ,15,, ,,1, , , ,18, , ,181019,1,0,0,0,0,39109,19380,"Dayton, OH",2,1,1,2,9,1,1,1,4,3,1,4,2,2,3,3,2,3,0,0,0,0,1,0, ,1,1,1,4,4,3,2,2,3,3,2,1,1,1,1,0
50000225,842,0.25,SC,546,B,63, ,3,3,5,1,5,3,1,1, , , ,2,84, ,8,5,5,1,1,3,2,4,1,1,1,1, , ,90,, ,, ,2,2, ,18, , ,181019,1,0,0,0,0,45063,17900,"Columbia, SC",3,1,1,1,2, ,4,3,3,1,4,2,2,1,1,3,1,1,0,0,0,0,1,0,2,1,1,1,4,4,3,2,2,3,2,3,2,3,3,6,0
50000226,842,1.71,OH,515,B,17, ,2,2,3,1,1,5,6,5,1,0,0,2,19, ,3,2,10,1,2,1,2,1,2,1,1,1, , ,2,, ,, , , , ,18,1,5,181019,1,0,0,0,0,39017,17140,"Cincinnati, OH-KY-IN",3,2,3,2,1, ,1,1,4,3,3,3,2,1,4,1,2,1,0,0,0,0,1,0, ,1,1,1,1,0,1,1,1,1,3,2,1,1,1,4,1
50000227,842,0.8938,FL,548,C,61, ,5,3,5,1,3,1,3,2,0,0,1,1,99,2,8,5,6,1,2,2,2,5,1,2,1,1, , ,8,, ,,2, , , ,18,1,1,181019,1,0,0,0,0,12061,42680,"Sebastian-Vero Beach, FL",2,1,1,2,2, ,4,1,2,2,4,1,2,1,1,1,1,2,0,0,0,1,0,0, ,1,2,1,2,99,3,2,2,4,3,3,3,3,3,2,0
50000228,842,0.4369,NY,532,B,93, ,1,1,2,1,3,3,2,2, , , ,2,92, ,6,4,6,1,2,3,2,1,1,1,1,1, , ,15,, ,,2, , , ,18, , ,181019,1,0,0,0,0,36093,10580,"Albany-Schenectady-Troy, NY",3,1,1,1,1, ,1,1,3,1,1,1,2,1,9,3,1,3,0,0,0,0,1,0,1,1,1,1,4,5,3,2,2,3,3,1,2,1,1,2,0
50000229,842,0.5075,NH,506,A,11, ,3,1,1,1,3,1,2,2, , , ,2,60, ,6,4,12,1,2,2,2,3,1,1,1,1, , ,15,, ,,2, , , ,18,1,1,181019,1,0,0,0,0,33011,31700,"Manchester-Nashua, NH",3,1,1,2,2, ,4,2,2,2,3,1,2,1,2,3,1,1,0,0,0,0,1,0, ,1,1,1,3,3,3,2,2,3,4,1,3,3,2,2,0
50000230,842,0.5899,OH,535,B,49, ,1,2,3,1,5,2,2,2, , , ,2,70, ,8,5,7,1,2,2,2,3,1,2,1,1, , ,15,, ,,2, , , ,18, , ,181019,1,0,0,0,0,39049,18140,"Columbus, OH",5,1,1,1,2, ,4,1,2,1,4,1,2,1,1,3,1,1,1,1,1,1,0,0, ,1,2,1,4,3,3,2,2,4,3,2,3,3,2,2,0
50000231,842,0.5092,KY,541,B,67, ,1,3,6,1,5,4,1,1, , , ,2,81, ,4,3,3,1,2,1,1,3,1,2,1,1, , ,15,, ,,1, , , ,18, , ,181019,1,0,0,0,0,21067,30460,"Lexington-Fayette, KY",4,1,1,1,1, ,1,3,3,2,4,9,2,1,9,3,2,2,0,0,0,0,1,0, ,1,2,1,4,4,2,1,1,2,1,3,1,1,2,1,0
